// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// Emperium
2780,Sea_Elephant,Sea_Elephant,Sea_Elephant,99,8000000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,11,61,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2729,200,2374,200,0,0,12103,500,0,0,0,0,675,10000,0,0
2781,Sea_Tiger,Sea_Tiger,Sea_Tiger,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2782,Shining_int,Shining_int,Shining_int,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2783,Siren_Mermaid,Siren_Mermaid,Siren_Mermaid,99,8700000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,11,61,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2115,200,2530,500,2524,200,12103,500,0,0,0,0,675,10000,0,0
2784,Slithis,Slithis,Slithis,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2785,Snake_Yamata,Snake_Yamata,Snake_Yamata,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2786,Sphinx,Sphinx,Sphinx,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2787,Spicy_Dragon,Spicy_Dragon,Spicy_Dragon,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2788,Sropho,Sropho,Sropho,99,8500000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2115,100,2433,100,12103,500,12090,2000,0,0,0,0,675,10000,0,0
2789,Standing_Salamander,Standing_Salamander,Standing_Salamander,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2790,Stone_Soldier,Stone_Soldier,Stone_Soldier,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2791,Sulaphat,Sulaphat,Sulaphat,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2792,Sword_Kyo,Sword_Kyo,Sword_Kyo,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2793,Takashi,Takashi,Takashi,99,8790000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,11,64,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2357,100,2524,200,0,0,12103,500,0,0,0,0,675,10000,0,0
//----------------------------
//	SET BOSS 4
//----------------------------
2794,Thor_Valkyrie,Thor_Valkyrie,Thor_Valkyrie,99,8890000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2615,500,2357,100,2423,200,12103,500,0,0,0,0,675,10000,0,0
2795,ThorMorroc,ThorMorroc,ThorMorroc,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2796,Tiger_Pakyo,Tiger_Pakyo,Tiger_Pakyo,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2797,Torpedo_Fish,Torpedo_Fish,Torpedo_Fish,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2798,Tritch,Tritch,Tritch,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2799,Tutankhamen,Tutankhamen,Tutankhamen,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2800,Ugly_Corpse,Ugly_Corpse,Ugly_Corpse,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2801,Ugly_Mermaid,Ugly_Mermaid,Ugly_Mermaid,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2802,Uzumaki_Naruto,Uzumaki_Naruto,Uzumaki_Naruto,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2803,Water_Weed_Witch,Water_Weed_Witch,Water_Weed_Witch,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2804,Were_wolf,Were_wolf,Were_wolf,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2805,Werepot,Werepot,Werepot,99,7850000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,0,11,63,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,5374,50,0,0,2364,800,12103,500,0,0,0,0,675,10000,0,0
2806,Wild_rider,Wild_rider,Wild_rider,99,7900000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,0,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2702,400,2729,200,12103,500,2258,100,0,0,0,0,675,10000,0,0
2807,Wing_Salamander,Wing_Salamander,Wing_Salamander,99,1,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2808,Wolf_Warg,Wolf_Warg,Wolf_Warg,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2809,xZipper_Bear,xZipper_Bear,xZipper_Bear,99,7450000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,12103,500,5007,100,2375,200,2701,200,0,0,0,0,675,10000,0,0
2810,Bangungot,Bangungot,Bangungot,99,7549000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2423,200,2615,500,5808,500,12103,500,0,0,0,0,675,10000,0,0
2811,bungisngis,bungisngis,bungisngis,99,7542000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,60,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2364,800,12103,500,616,1000,1169,500,0,0,0,0,675,10000,0,0
2812,Pyuriel,Pyuriel,Pyuriel,99,8712340,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,62,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2115,100,5007,100,12103,500,2423,200,0,0,0,0,675,10000,0,0
2813,Soheon,Soheon,Soheon,99,7460000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,62,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2729,500,2423,500,1231,300,12103,500,0,0,0,0,675,10000,0,0
2814,Arrow_Men,Arrow_Men,Arrow_Men,99,7890000,10000,2854900,3114520,10,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,62,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,2624,500,2367,1000,2433,300,12103,500,0,0,0,0,675,10000,0,0
2815,Man_Shower,Man_Shower,Man_Shower,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2816,SwordMAN_ICE,SwordMAN_ICE,SwordMAN_ICE,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2817,Yamada,Yamada,Yamada,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2818,Ninja_Kakashi,Ninja_Kakashi,Ninja_Kakashi,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2819,Kyoshiro,Kyoshiro,Kyoshiro,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,2,8,86,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,10000,0,0
2820,Kyo_Shirima,Kyo_Shirima,Kyo_Shirima,99,7540000,10000,2854900,3114520,3,5560,10000,25,42,130,140,40,130,230,210,10,12,1,11,62,0x37B5,100,768,768,480,1427450,10000,0,0,0,0,0,0,7619,1000,7620,1000,1231,300,12103,500,2374,300,2624,500,0,0,0,0,675,10000,0,0
//---------------------------------------------------------------------------

// - Pet Evolution
//2900,DR_Pet_001,DR_Pet_001,DR_Pet_001,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,DR_Pet_003,DR_Pet_003,DR_Pet_003,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,DR_Pet_007,DR_Pet_007,DR_Pet_007,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,DR_Pet_009,DR_Pet_009,DR_Pet_009,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2904,DR_Pet_010,DR_Pet_010,DR_Pet_010,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2905,DR_Pet_020,DR_Pet_020,DR_Pet_020,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,DR_Pet_021,DR_Pet_021,DR_Pet_021,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,DR_Pet_022,DR_Pet_022,DR_Pet_022,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,DR_Pet_025,DR_Pet_025,DR_Pet_025,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,DR_Pet_026,DR_Pet_026,DR_Pet_026,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,DR_Pet_027,DR_Pet_027,DR_Pet_027,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,DR_Pet_028,DR_Pet_028,DR_Pet_028,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,DR_Pet_029,DR_Pet_029,DR_Pet_029,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,DR_Pet_030,DR_Pet_030,DR_Pet_030,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,DR_Pet_031,DR_Pet_031,DR_Pet_031,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,DR_Pet_033,DR_Pet_033,DR_Pet_033,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,DR_Pet_034,DR_Pet_034,DR_Pet_034,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,DR_Pet_035,DR_Pet_035,DR_Pet_035,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,DR_Pet_036,DR_Pet_036,DR_Pet_036,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,DR_Pet_038,DR_Pet_038,DR_Pet_038,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,DR_Pet_039,DR_Pet_039,DR_Pet_039,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,DR_Pet_040,DR_Pet_040,DR_Pet_040,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,DR_Pet_041,DR_Pet_041,DR_Pet_041,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,DR_Pet_042,DR_Pet_042,DR_Pet_042,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,DR_Pet_043,DR_Pet_043,DR_Pet_043,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,DR_Pet_044,DR_Pet_044,DR_Pet_044,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,DR_Pet_047,DR_Pet_047,DR_Pet_047,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,DR_Pet_048,DR_Pet_048,DR_Pet_048,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,DR_Pet_049,DR_Pet_049,DR_Pet_049,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,DR_Pet_050,DR_Pet_050,DR_Pet_050,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,DR_Pet_052,DR_Pet_052,DR_Pet_052,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,DR_Pet_054,DR_Pet_054,DR_Pet_054,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,DR_Pet_055,DR_Pet_055,DR_Pet_055,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,DR_Pet_056,DR_Pet_056,DR_Pet_056,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,DR_Pet_057,DR_Pet_057,DR_Pet_057,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,DR_Pet_058,DR_Pet_058,DR_Pet_058,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,DR_Pet_059,DR_Pet_059,DR_Pet_059,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,DR_Pet_060,DR_Pet_060,DR_Pet_060,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,DR_Pet_061,DR_Pet_061,DR_Pet_061,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,DR_Pet_063,DR_Pet_063,DR_Pet_063,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,DR_Pet_066,DR_Pet_066,DR_Pet_066,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,DR_Pet_067,DR_Pet_067,DR_Pet_067,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,DR_Pet_070,DR_Pet_070,DR_Pet_070,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,DR_Pet_072,DR_Pet_072,DR_Pet_072,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,DR_Pet_074,DR_Pet_074,DR_Pet_074,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,DR_Pet_086,DR_Pet_086,DR_Pet_086,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,DR_Pet_099,DR_Pet_099,DR_Pet_099,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,DR_Pet_106,DR_Pet_106,DR_Pet_106,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,DR_Pet_107,DR_Pet_107,DR_Pet_107,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,DR_Pet_108,DR_Pet_108,DR_Pet_108,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,DR_Pet_119,DR_Pet_119,DR_Pet_119,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
